dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bitbrains_fast_storage/5T/long,TinyCast,3801015.314638277,3801015.314638277,320.72388129341397,0.9810565674831482,3.724999236613369,0.7443551005073823,22.721673451081248,1949.6192742785133,5.152261640601248,0.8475774591551065,0.7107125865949239,Web/CloudOps,2
bitbrains_fast_storage/H/short,TinyCast,3350219.742214611,3350219.742214611,342.13923596997927,1.035867798928794,4.369458581754894,0.5601783613841338,18.596723121472916,1830.360549786465,5.217122071810725,0.9752079500509765,0.7268432335817985,Web/CloudOps,2
bitbrains_rnd/5T/short,TinyCast,1716487.2211356303,1716487.2211356303,127.88738486392651,1.727615235380808,1.348279409098898,0.6111930074239366,54.26260705883576,1310.1477859904319,5.360746534769076,0.5232782611098349,0.4328036309064437,Web/CloudOps,2
bitbrains_rnd/5T/medium,TinyCast,2263940.9115963113,2263940.9115963113,148.47080556987703,4.488258259100947,0.4486479054342338,0.7040026541179003,164.2567076945487,1504.6397946340219,6.330786610708255,0.6246923624743488,0.5911119097203699,Web/CloudOps,2
bitbrains_rnd/5T/long,TinyCast,2859365.748948195,2859365.748948195,212.117391142277,3.450989893916647,3.026372416404876,0.6839630832295709,122.2642737201257,1690.9659218766637,6.477709497487906,0.8125739386041303,0.7324299246088727,Web/CloudOps,2
bitbrains_rnd/H/short,TinyCast,1951804.6616925949,1951804.6616925949,190.79642492003018,5.873774881374325,3.0833461830771283,0.5758552192726804,193.56051832268145,1397.0700274834453,6.114262106732073,0.83501852307995,0.6768112378253903,Web/CloudOps,2
bizitobs_application/10S/short,TinyCast,1202011.5911111112,1202011.5911111112,511.65680555555554,1.4365212207493263,0.020941043429904514,0.02126424577501085,16.39675337008677,1096.3628920713759,0.04228233445947083,0.019732557839577083,0.015573763327225789,Web/CloudOps,2
bizitobs_application/10S/medium,TinyCast,3821721.1733333333,3821721.1733333333,1116.08125,2.6158345668367957,0.03760443687438965,0.03825534502665202,41.57801287990864,1954.9222934258366,0.07676404478273681,0.043825225864110855,0.038683657904042684,Web/CloudOps,2
bizitobs_application/10S/long,TinyCast,6377225.102222222,6377225.102222222,1519.8002777777779,3.2712700300710433,0.04648904588487413,0.047585703531901044,74.82748279411558,2525.3168320474606,0.09739137623221442,0.0586126218985649,0.05436535009286809,Web/CloudOps,2
bizitobs_l2c/5T/short,TinyCast,20.910473051525297,20.910473051525297,2.7368809836251393,0.2856036998160157,0.14710997590632013,0.21205160390763056,2.9522126094428813,4.572797070888375,0.15704835442944587,0.09399556728286393,0.0764864945634414,Web/CloudOps,7
bizitobs_l2c/5T/medium,TinyCast,57.513790521775746,57.513790521775746,4.788768947678435,0.4874476313438473,0.3732310604071342,0.6381389022576076,3.4790807741267313,7.583784709614043,0.39901860010963586,0.2519596685450198,0.19883974174097674,Web/CloudOps,7
bizitobs_l2c/5T/long,TinyCast,58.49988337926971,58.49988337926971,4.703327181899804,0.481824424146925,0.3912872161892713,0.7234287770552564,3.577103266965183,7.648521646649744,0.4294530558989807,0.2640847897769059,0.2079641779499675,Web/CloudOps,7
bizitobs_l2c/H/short,TinyCast,74.67544022817461,74.67544022817461,5.2198379758804565,0.5344963489050996,0.4788500010538444,0.6654215010385665,3.6846044295181293,8.641495254189207,0.46579872545263284,0.28136263513605253,0.22171674144342682,Web/CloudOps,7
bizitobs_l2c/H/medium,TinyCast,100.58119419642857,100.58119419642857,5.87127685546875,0.6149229551869348,0.5341694058527017,0.8577732631138393,5.103138751198932,10.029017608740578,0.6072722494122171,0.35551473155605917,0.28786509557482653,Web/CloudOps,7
bizitobs_l2c/H/long,TinyCast,116.8093501984127,116.8093501984127,6.622200520833333,0.7065034860463142,0.7182541012578003,0.8494622124565973,10.697783398926884,10.807837443189674,0.660173904369807,0.4045031206601936,0.3487624586820504,Web/CloudOps,7
bizitobs_service/10S/short,TinyCast,4698.85648354828,4698.85648354828,24.49354755704365,0.9619385844153198,0.06322367875033585,0.05459318695875703,9.685720597059765,68.54820554579295,0.050782703545633356,0.018145603586067316,0.015078402238691998,Web/CloudOps,2
bizitobs_service/10S/medium,TinyCast,28334.413174603174,28334.413174603174,45.6440091765873,1.2868080102589707,0.09811119200691344,0.08665448264470176,15.65923175791177,168.3282898820135,0.126687833856165,0.034352755886404615,0.02937165679843956,Web/CloudOps,2
bizitobs_service/10S/long,TinyCast,134291.53185185185,134291.53185185185,80.87890873015873,1.5712950980940312,0.12657031508349867,0.1140683257895172,27.175007100786228,366.4580901711024,0.2714838685694251,0.05991768122102279,0.05634743240727026,Web/CloudOps,2
car_parts/M/short,TinyCast,1.3387428151669534,1.3387428151669534,0.5610735126585066,1.0046851599906685,0.6434972493761926,1.7877842143111389,15.150192550816168,1.1570405417127583,2.774464529299755,1.3453967281875052,1.1563300613220318,Sales,1
covid_deaths/D/short,TinyCast,717588.6957393484,717588.6957393484,197.66975054824562,42.86037270685185,0.12282604843133045,0.16853826186236212,757.6436637266253,847.1060711264844,0.3187277667256405,0.07437420210868682,0.06930300504974816,Healthcare,1
electricity/15T/short,TinyCast,165728.66631018836,165728.66631018836,61.24668899398666,1.1455489449171512,0.17541189296660817,0.1813955271685565,11.767695984551851,407.09785839548255,0.8024701351167887,0.12072929832196289,0.09967619680692709,Energy,1
electricity/15T/medium,TinyCast,265624.58404385735,265624.58404385735,60.785754127296244,0.9553742544827218,0.15863709329530282,0.1492815988739177,8.627838373799541,515.3877996653174,0.8880650716880526,0.10473997469812892,0.08532420164947832,Energy,1
electricity/15T/long,TinyCast,329539.0969178984,329539.0969178984,65.92105753654045,1.0000069893761259,0.16357317447017727,0.15153064711775138,9.484122201829592,574.0549598408661,0.9056420994568655,0.10399855261656309,0.0851238115030191,Energy,1
electricity/D/short,TinyCast,1781630419.9057298,1781630419.9057298,4758.490560810811,1.520750366833196,0.45952525278329504,0.10174649267798072,12.724417587455866,42209.364125816086,0.693640034801828,0.0781978034155274,0.060897143284970534,Energy,1
electricity/H/short,TinyCast,2078730.2604737647,2078730.2604737647,195.37475414929088,1.0434622509358347,0.18948337904655863,0.13323683262732833,10.922461867297288,1441.7802400066955,0.6806232349328453,0.09223083622832991,0.07469545370451673,Energy,1
electricity/H/medium,TinyCast,6897401.130664415,6897401.130664415,270.0492746164133,1.1544809599512351,0.22157058136251614,0.13467502826597633,12.652023545681958,2626.290374399681,1.0251276580896305,0.10540912884379984,0.08775565669684998,Energy,1
electricity/H/long,TinyCast,10335719.401981981,10335719.401981981,313.20569266141143,1.311547092732918,0.3145948344492027,0.14959712349266505,17.97017321294264,3214.921367931412,1.26796404037728,0.12352823291340928,0.10533341183862409,Energy,1
electricity/W/short,TinyCast,128317784322.07567,128317784322.07567,38548.00271677928,1.7224971059223015,0.2566139873716758,0.10849626687195923,13.930672069612124,358214.71818181296,0.8173277752266295,0.08795382127192254,0.06694613568802286,Energy,1
ett1/15T/short,TinyCast,5.361727387564523,5.361727387564523,1.1755770910353887,0.7562283281562213,0.4924726026124937,0.2589161691211519,5.162023400363836,2.315540409400044,0.4377335221089301,0.2222330037862829,0.17693710721247993,Energy,7
ett1/15T/medium,TinyCast,9.402190212673611,9.402190212673611,1.6372881014384921,1.0455030489866155,0.7463840016001188,0.4031215413411458,9.76289238797673,3.0662991068507344,0.5844396070118025,0.31206871255055085,0.2555580983731971,Energy,7
ett1/15T/long,TinyCast,9.244584573412698,9.244584573412698,1.6541104077535962,1.074562293727344,0.846863059927027,0.4056002807617187,12.002302210050333,3.0404908441586693,0.5795205611595534,0.31527507920730885,0.26303683899141084,Energy,7
ett1/D/short,TinyCast,42389.02222222222,42389.02222222222,136.02098214285715,1.6996648224499773,1.2227787078373016,0.4813387916201637,11.203052479321421,205.88594469322626,0.5407662630433157,0.3572636214602873,0.2856896872972474,Energy,7
ett1/H/short,TinyCast,103.01610834030878,103.01610834030878,5.070075225830078,0.8571495009030993,0.4806339899698893,0.26966083163306825,6.066873579858822,10.149685135032946,0.4737273357601031,0.23664115653652637,0.18454077882381037,Energy,7
ett1/H/medium,TinyCast,133.77725074404762,133.77725074404762,6.994163876488095,1.3686390900698875,2738232925694.1333,0.4431784130278088,10.267276553788607,11.56621159861982,0.5539941179660003,0.335003870076789,0.26499877408295125,Energy,7
ett1/H/long,TinyCast,160.18366402116402,160.18366402116402,7.428542493386243,1.41610917545092,3416827299278.7944,0.47630111452132934,17.1122354162061,12.656368516330584,0.6060860764559786,0.35573681090224185,0.29712143678186426,Energy,7
ett1/W/short,TinyCast,2011626.0,2011626.0,1035.6922433035713,1.6248616254535604,0.8583596774509975,0.5207679952893939,14.300083010139824,1418.318017935329,0.5643825913948318,0.4121266632529299,0.33461569724082,Energy,7
ett2/15T/short,TinyCast,8.542245556059338,8.542245556059338,1.828979274204799,0.7977637055045982,0.11675881246605886,0.13770481972467333,5.960209582023153,2.922712020719684,0.13875154087160105,0.08682815505567654,0.06987016453124961,Energy,7
ett2/15T/medium,TinyCast,13.07299045138889,13.07299045138889,2.295947808159722,0.9498484354639674,0.144159166678213,0.17323478577628967,9.902986035407816,3.6156590618293767,0.19268501622242679,0.12235521466375968,0.10234915555751511,Energy,7
ett2/15T/long,TinyCast,12.420850694444445,12.420850694444445,2.2458406187996034,0.9552525869265864,0.14638871073557067,0.17425280131990947,12.429491781394304,3.524322728474855,0.18781753148114935,0.11968490788741563,0.10269056593429093,Energy,7
ett2/D/short,TinyCast,119729.95555555556,119729.95555555556,209.34871031746033,1.391076627845421,0.4334957062251984,0.14021989126054069,14.639593650144755,346.02016640010385,0.19803647066492555,0.11981579039409214,0.09908310643497366,Energy,7
ett2/H/short,TinyCast,105.86847446986607,105.86847446986607,6.4301946730840776,0.7491574015472658,0.12146225350857989,0.11259141308920724,5.280887719007807,10.289240713962624,0.13049619529847512,0.08155275624247994,0.06474864313547667,Energy,7
ett2/H/medium,TinyCast,262.78627232142856,262.78627232142856,9.951085844494047,1.0705651377694565,0.18129692458733945,0.17153523763020834,8.362985316753157,16.210683894315764,0.21844939017662102,0.13409728105839946,0.10807732772305327,Energy,7
ett2/H/long,TinyCast,216.7968253968254,216.7968253968254,9.040730406746032,1.0091326427196337,0.17643990593463876,0.1707823253813244,11.704296859619719,14.724022052307086,0.20163414956203768,0.12380584466037664,0.1061356610020145,Energy,7
ett2/W/short,TinyCast,7161788.571428572,7161788.571428572,1640.3597935267858,1.036383892254434,0.17148779119764054,0.18681137902396067,14.537499283465852,2676.151821445968,0.22448810991134696,0.13760103842854057,0.12450411098056532,Energy,7
hierarchical_sales/D/short,TinyCast,29.19706801138125,29.19706801138125,2.3333297571794906,0.7575841824952811,0.6457101283071776,1.0286102534621744,7.07832206053394,5.403431133213529,1.6577128322798675,0.7158397294343857,0.5878786597175552,Sales,1
hierarchical_sales/W/short,TinyCast,480.91189833818856,480.91189833818856,9.262271881103516,0.7521108764594379,0.5638248297323311,0.4720336764545764,6.837358953125831,21.929703562478643,1.0068034171692506,0.42523543257561824,0.36087737376157075,Sales,1
hospital/M/short,TinyCast,2635.1076773685354,2635.1076773685354,18.3890812163869,0.7787874084304148,0.19600348739922435,0.1764316086352571,5.629575597124316,51.33329988777787,0.18635179891223488,0.066756635020707,0.05370179299767255,Healthcare,1
jena_weather/10T/short,TinyCast,737.4657753051273,737.4657753051273,5.181869942801339,0.2830066840085954,0.36903646614834207,0.552891525011214,3.213335159674428,27.156321092981784,0.1686747894840554,0.0321859068738754,0.02797473539661994,Nature,21
jena_weather/10T/medium,TinyCast,1496.4421852453102,1496.4421852453102,9.826428064123377,0.599973524454999,0.6914869268521763,0.6612252459725604,9.462120068850538,38.68387500296875,0.23740228286464188,0.060304621877954157,0.05215981565067656,Nature,21
jena_weather/10T/long,TinyCast,1347.9896732390873,1347.9896732390873,9.352307839368386,0.6377870157231208,0.7125753689503994,0.6615759794043485,11.832725243656402,36.714978867474336,0.22466525410274407,0.05722837604681763,0.05001671925210481,Nature,21
jena_weather/D/short,TinyCast,360.4092757936508,360.4092757936508,10.167755611359127,1.2438429713883608,0.8665065087642766,0.44703078497023807,9.15185872707675,18.98444826150212,0.1143174071761791,0.06122650720635964,0.053621856678926466,Nature,21
jena_weather/H/short,TinyCast,1122.6431671626983,1122.6431671626983,8.337321486190248,0.5583927058292222,1.16205769443803,0.6162634532254442,4.862676662693756,33.50586765273656,0.20538883687596202,0.05110725024217434,0.042352005732441994,Nature,21
jena_weather/H/medium,TinyCast,1559.271626984127,1559.271626984127,11.34192863343254,0.82201669463664,2.19126262226046,0.6926077222067212,8.148551897694308,39.48761358937922,0.24163171080387966,0.0694032728341155,0.05921602679031589,Nature,21
jena_weather/H/long,TinyCast,1451.1585978835978,1451.1585978835978,12.337256117724868,1.2372013048116568,2.376308798348106,0.7116374343791336,21.033421879854583,38.094075627105035,0.22936854067949444,0.0742839505914733,0.06403979708580165,Nature,21
kdd_cup_2018/D/short,TinyCast,2911.8811459995677,2911.8811459995677,21.00633677958142,1.1915066063457622,0.509937226768345,0.4632225368907377,9.645711885756073,53.96184898610839,1.2088027347454506,0.47056425647458555,0.37499475175037367,Nature,1
kdd_cup_2018/H/short,TinyCast,4428.40544507181,4428.40544507181,24.484380819274286,1.0194315529770632,1.0062891958892606,0.5246448799650837,7.7420535492651315,66.54626544797094,1.392933853478974,0.5125024326316768,0.3995833092562999,Nature,1
kdd_cup_2018/H/medium,TinyCast,5057.902963232746,5057.902963232746,25.82511224428789,1.0797880779211075,1.123762793111469,0.5598105568251877,10.435659593711573,71.11893533534332,1.4886481232339814,0.5405663722817384,0.44898669999971397,Nature,1
kdd_cup_2018/H/long,TinyCast,4177.368478330922,4177.368478330922,24.350837097055326,1.042253138917662,0.9913156556511691,0.6197239900842068,14.638124597812372,64.63256515357348,1.516541164902919,0.5713690423671467,0.4937515620723734,Nature,1
m4_daily/D/short,TinyCast,386967.5754799081,386967.5754799081,185.35799083511822,3.4841999666237293,0.0395577275268352,0.0319446626195895,35.48001408762702,622.0671792338092,0.09609218717022147,0.028632686859902296,0.023237907721219753,Econ/Fin,1
m4_hourly/H/short,TinyCast,2435120.026100816,2435120.026100816,284.8097814661293,1.0222185676333535,0.10936638276166194,0.10435770348842209,11.960363456937134,1560.4871118022143,0.21304096324626956,0.038882826860023555,0.028535365688984397,Econ/Fin,1
m4_monthly/M/short,TinyCast,1975177.037971065,1975177.037971065,595.8976114818432,1.03344105749455,0.1709086054806356,0.14037018246562394,10.415824918873035,1405.409918127471,0.2920924274906528,0.12384798031418648,0.10211410097321605,Econ/Fin,1
m4_quarterly/Q/short,TinyCast,1998109.2978125,1998109.2978125,628.8970325927735,1.376682755781824,0.12536339755853018,0.11501970611512662,12.067188115733634,1413.54494014605,0.23660253103085468,0.10526628863590991,0.08453829758462092,Econ/Fin,1
m4_weekly/W/short,TinyCast,347017.66530962073,347017.66530962073,292.05628615813157,2.375093592561412,0.07180270041136153,0.07393041340574759,31.16335772623592,589.0820531213124,0.1073216119717094,0.053208124828930614,0.04581422383855976,Econ/Fin,1
m4_yearly/A/short,TinyCast,4131320.0302225705,4131320.0302225705,983.0706571491143,3.703042215816235,0.17711929984939676,0.16428084468396,30.828436436413924,2032.564889547827,0.32593119996973857,0.15763993591905975,0.12227082973056771,Econ/Fin,1
restaurant/D/short,TinyCast,149.795676893621,149.795676893621,7.48103590324233,0.7140542511073307,0.7216503356722676,0.4078460662006675,4.798367435523933,12.23910441550447,0.5632719429215224,0.34429460565324277,0.26898689146401417,Sales,1
saugeen/D/short,TinyCast,1027.6305208333333,1027.6305208333333,12.28921875,2.729262467797945,0.3095691426595052,0.3312169138590495,24.78162106669607,32.056676696646726,1.0383233962018728,0.3980507234083472,0.32716491124571656,Nature,1
saugeen/M/short,TinyCast,447.1129092261905,447.1129092261905,12.983006068638392,0.7607681767579312,0.36929300853184294,0.3627051852998279,5.014860167518044,21.145044554840513,0.6348376720758496,0.3897887908339379,0.29732434590218304,Nature,1
saugeen/W/short,TinyCast,1091.752734375,1091.752734375,16.127630615234374,1.3084226666206766,0.43306527137756345,0.4202584266662598,10.76846426338361,33.041681772800246,0.9973906393072427,0.48682594065418355,0.39494308918125093,Nature,1
solar/10T/short,TinyCast,35.38759293382185,35.38759293382185,2.7478948774128935,1.2092061910074965,5.3764949077865465,1.5784135191980069,11.732245439375333,5.948747173466178,1.73048987304251,0.7993623058580365,0.6564243312663933,Energy,1
solar/10T/medium,TinyCast,23.771390239645545,23.771390239645545,2.0070813147585573,0.8818089939306053,3.4706532129371834,1.4721230927952096,12.145282983871581,4.8755912707737865,1.0819130604153002,0.44537931240658873,0.3800340063104551,Energy,1
solar/10T/long,TinyCast,21.99100210123302,21.99100210123302,1.920834464439027,0.8426367678835721,2.7411416188370343,1.47795006596549,11.225711751477654,4.689456482496987,1.0135510118891753,0.4151576461729174,0.35299910057498773,Energy,1
solar/D/short,TinyCast,134638.40486618006,134638.40486618006,244.66284215328466,0.9544751702039223,1.096048649326148,0.4143624967032105,5.675164959046651,366.9310628254033,0.5300904365706345,0.3534544930892344,0.28338941469586704,Energy,1
solar/H/short,TinyCast,737.9774478966577,737.9774478966577,11.11688431729915,0.8602663353314536,3.558273438428383,1.4107715080574847,5.32781661862047,27.16574033404313,1.001338234099665,0.40977205752882306,0.3184018809689805,Energy,1
solar/H/medium,TinyCast,714.6127889294404,714.6127889294404,11.019490916305505,0.8432656365847866,4.550756358452363,1.4003983546347514,8.402250632335997,26.73224249720626,0.9629577598666192,0.39694777902546247,0.33288960205553647,Energy,1
solar/H/long,TinyCast,851.7509783049472,851.7509783049472,13.291783252230333,1.0149629411795078,4.150918191030254,1.440622485331762,9.849022779881642,29.18477305556696,1.0118894140680637,0.46085041474919114,0.37578656900544266,Energy,1
solar/W/short,TinyCast,1670333.9124087591,1670333.9124087591,1046.5890810333028,1.145065110150808,0.23824922185744682,0.2054090378058218,9.42922974300857,1292.4139864643832,0.26381400658172083,0.21363499745728415,0.1759532259048021,Energy,1
temperature_rain/D/short,TinyCast,181.9258203608153,181.9258203608153,6.207237948262678,1.4557875160071272,62.43454723924855,1.457818859810271,18.557788723998502,13.487988002693927,1.5878927988640386,0.7307560206098415,0.5897024269021723,Nature,1
us_births/D/short,TinyCast,236075.30666666667,236075.30666666667,317.48578125,0.46719668126881475,0.03038674036661784,0.029927581151326498,4.298056948804611,485.87581403756525,0.04554691491119974,0.02976171574366844,0.024416986371726027,Healthcare,1
us_births/M/short,TinyCast,84781968.0,84781968.0,8055.583333333333,0.9120966855713007,0.024705658356348675,0.02509211003780365,9.086494946974335,9207.712419488349,0.028599091997540623,0.025020586911060013,0.021844573174920206,Healthcare,1
us_births/W/short,TinyCast,4135229.1428571427,4135229.1428571427,1572.802734375,1.4293763597578706,0.02104850539139339,0.021356597542762756,9.32450229299691,2033.526282804612,0.027604919892820882,0.021350642898871827,0.015937398238737275,Healthcare,1
